,id,crew_job,crew_name
21457,49542,Director,Jon Alpert
21457,49542,Director,Ellen Goosenberg Kent
21458,35895,Director,Frank Tuttle
21459,122906,Director,Richard Curtis
21460,83114,Director,Eric Khoo
21461,205022,Director,Rohit Shetty
21462,98064,Director,Maria Demopoulos
21462,98064,Director,Jodi Wille
21463,15440,Director,Mats Stenberg
21464,56937,Director,Mikkel Brænne Sandemose
21465,19029,Director,Pinchas Perry
21466,30689,Director,Dario Argento
21467,122088,Director,Rama Burshtein
21468,101179,Director,Robert Heath
21469,104880,Director,Jean-Philippe Tremblay
21470,130055,Director,Pascal Bonitzer
21471,30061,Director,Lauren Montgomery
21471,30061,Director,Sam Liu
21472,117924,Director,Linda Goldstein Knowlton
21473,91690,Director,Robert Guédiguian
21474,98568,Director,Jack Heller
21475,109260,Director,Sérgio Tréfaut
21476,154019,Director,Fernando Lopes
21477,199373,Director,Scott Walker
21478,66608,Director,Uwe Boll
21479,116764,Director,Paul Williams
21480,250155,Director,Peter Levin
21481,83899,Director,Adam Wingard
21482,51166,Director,Michel Boisrond
21484,42355,Director,Ya-chuan Hsiao
21485,46891,Director,Erica Dunton
21486,66148,Director,Marcel L'Herbier
21487,96252,Director,Richard Thorpe
21488,77123,Director,Otto Preminger
21488,77123,Director,Ernst Lubitsch
21489,107231,Director,George Sidney
21490,83272,Director,Marlon Rivera
21491,242920,Director,Tom Gries
21492,167919,Director,Tobias Tobbell
21493,136466,Director,Noah Buschel
21494,26971,Director,Joaquín Oristrell
21495,25756,Director,Victor Salva
21496,169209,Director,Dito Montiel
21497,39005,Director,Terry Gilliam
21498,217038,Director,Matti Ijäs
21499,140708,Director,Antti Heikki Pesonen
21500,29231,Director,Brian Grant
21501,48319,Director,Quinton Peeples
21502,21708,Director,Jeong Heung-sun
21503,129432,Director,Sólveig Anspach
21504,138496,Director,Justin Dix
21505,122372,Director,Mauro Borrelli
21506,17886,Director,David Morlet
21507,33028,Director,Jack Conway
21508,168496,Director,Anatole Litvak
21509,219956,Director,Jud Taylor
21510,127651,Director,Paul Hyett
21511,202495,Director,Olaf de Fleur Johannesson
21512,32389,Director,François Alaux
21512,32389,Director,Hervé de Crécy
21512,32389,Director,Ludovic Houplain
21513,43740,Director,Lynn Roth
21514,33196,Director,Yoon Je-kyoon
21515,198342,Director,Bill Filipiak
21515,198342,Director,Louise Palanker
21516,180318,Director,Pinchas Perry
21517,159167,Director,R. J. Cutler
21517,159167,Director,Greg Finton
21518,169758,Director,Adam Neutzsky-Wulff
21519,176720,Director,Luke Rivett
21520,2911,Director,Colin Teague
21521,16921,Director,Adam Gierasch
21522,25172,Director,Michael Lantieri
21523,129854,Director,Alex Karpovsky
21524,218212,Director,George Seaton
21525,46525,Director,John Farrow
21526,90785,Director,Philippe Mora
21527,111190,Director,Anne Fontaine
21528,37845,Director,Fabrice Joubert
21529,79628,Director,Richard De Aragues
21530,50674,Director,Mikael Salomon
21531,136336,Director,Anthony Bushell
21531,136336,Director,Reginald Beck
21532,174773,Director,Alfred L. Werker
21533,147129,Director,Jordan Brady
21534,176734,Director,George Cukor
21535,42244,Director,Bruce Kimmel
21535,42244,Director,Mark Haggard
21536,211729,Director,Francis Delia
21537,79950,Director,Lyndon Chubbuck
21538,84338,Director,Antonio Campos
21539,135812,Director,Dario Argento
21540,107355,Director,George Mendeluk
21541,124298,Director,Gary Burns
21542,40833,Director,David Hillenbrand
21542,40833,Director,Scott Hillenbrand
21543,214091,Director,Richard Glatzer
21543,214091,Director,Wash Westmoreland
21544,118293,Director,Patrice Leconte
21545,24789,Director,Ted Nicolaou
21546,52017,Director,Ted Nicolaou
21547,52021,Director,Ted Nicolaou
21548,84058,Director,Dan Milner
21549,54768,Director,Doug Campbell
21550,211954,Director,Eugenio Derbez
21551,52022,Director,Ted Nicolaou
21552,174334,Director,Adam Bhala Lough
21553,75465,Director,Wong Jing
21554,138217,Director,Neil Barsky
21555,164558,Director,Morgan Spurlock
21556,64936,Director,Brian De Palma
21557,53417,Director,Charlie Chaplin
21558,146223,Director,John Crowley
21559,200236,Director,George Schaefer
21560,219674,Director,Marco Bellone
21560,219674,Director,Giovanni Consonni
21561,27711,Director,Craig Ross Jr.
21562,27712,Director,Tammi Sutton
21563,61716,Director,John Lechago
21564,185444,Director,Jeremy Newberger
21564,185444,Director,Seth Kramer
21564,185444,Director,Daniel A. Miller
21565,146227,Director,Courtney Solomon
21566,158884,Director,Hannah Fidell
21567,89623,Director,Oh Seong-yun
21568,127451,Director,Stephen T. Maing
21569,134756,Director,John Lechago
21570,27651,Director,David DeCoteau
21571,126321,Director,Catherine Corsini
21572,65114,Director,José Ferrer
21573,47913,Director,Uli Edel
21574,49802,Director,Roman Kachanov
21575,10432,Director,Matt Flynn
21576,62648,Director,John Sturges
21577,194126,Director,Rüdiger Sünner
21578,86685,Director,Dan Clark
21579,82932,Director,Tom Shadyac
21580,37463,Director,Roy Del Ruth
21581,86235,Director,Stewart Raffill
21582,183825,Director,Ray Enright
21583,124429,Director,Fred F. Sears
21584,86274,Director,Marc Evans
21585,171964,Director,Susanna Helke
21586,176088,Director,Alonso Mayo
21587,37183,Director,Jack Arnold
21588,40231,Director,William Sachs
21589,17282,Director,Gordon Hessler
21590,218508,Director,Masahiro Shinoda
21591,49047,Director,Alfonso Cuarón
21592,180810,Director,Zack Bernbaum
21593,57655,Director,Henry Pincus
21594,95730,Director,Gary Sherman
21595,138030,Director,Satyajit Ray
21596,207768,Director,Steven R. Monroe
21597,212716,Director,Michael Dowse
21598,122597,Director,Hugh Hartford
21599,104634,Director,Xavier Villaverde
21600,28735,Director,Roger Corman
21600,28735,Director,Nicholas Niciphor
21600,28735,Director,Allan Arkush
21601,103902,Director,Peter Duncan
21602,115199,Director,Jeremy Kipp Walker
21602,115199,Director,John Mitchell
21603,146233,Director,Denis Villeneuve
21604,164457,Director,Scott Cooper
21605,133369,Director,Christopher MacBride
21606,130593,Director,Lisa Barros D'Sa
21606,130593,Director,Glenn Leyburn
21607,156711,Director,Jerusha Hess
21608,91586,Director,James Wan
21609,195757,Director,Michael Landon Jr.
21610,96721,Director,Ron Howard
21611,57892,Director,Yılmaz Erdoğan
21612,158895,Director,Chad Hartigan
21613,112205,Director,Luc Besson
21614,64820,Director,Marc Munden
21615,62503,Director,Philip G. Flores
21616,58607,Director,Maryann DeLeo
21616,58607,Director,Richard Farrell
21617,11111,Director,Josh Lowell
21617,11111,Director,Peter Mortimer
21618,169813,Director,Destin Cretton
21619,121789,Director,Ramin Bahrani
21620,30995,Director,John Elias Michalakis
21621,85509,Director,Martha Coolidge
21622,27885,Director,Michael Keusch
21623,28320,Director,James C.E. Burke
21624,38807,Director,Tim Whelan
21625,41349,Director,Leo McCarey
21626,106599,Director,Daniel Anker
21627,103713,Director,Mike Corbera
21628,180314,Director,Shane Salerno
21629,133701,Director,Ian Hubert
21630,34188,Director,Scott S. Anderson
21631,63924,Director,Don Allan
21633,129734,Director,Ulrich Seidl
21634,158711,Director,Chad Cohen
21636,12791,Director,Maurice Devereaux
21637,9971,Director,Jonathan Segal
21638,156339,Director,Victor Fleming
21639,102059,Director,Lewis Teague
21640,103689,Director,Carlos Reygadas
21642,174348,Director,Meera Menon
21643,129139,Director,Maggie Carey
21644,219288,Director,Jeffrey Travis
21645,74137,Director,Brian De Palma
21645,74137,Director,Wilford Leach
21645,74137,Director,Cynthia Munroe
21646,119826,Director,Dan Sallitt
21647,36992,Director,Tom Logan
21647,36992,Director,Hugh Parks
21648,43678,Director,Charlie Chaplin
21649,50775,Director,Charlie Chaplin
21650,136911,Director,Morgan O'Neill
21651,27457,Director,Daniel Filho
21652,108564,Director,Otto Preminger
21653,176238,Director,Stephen Finnigan
21654,22731,Director,James Isaac
21655,100544,Director,Brian A Miller
21656,19458,Director,Allison Liddi-Brown
21657,41347,Director,Sam Taylor
21658,53407,Director,Gilbert M. Anderson
21659,53374,Director,Mack Sennett
21659,53374,Director,Mabel Normand
21660,220714,Director,Indra Kumar
21661,109417,Director,Benson Lee
21662,115189,Director,Jason Massot
21663,43065,Director,Andrew Monument
21664,40950,Director,Jack Gold
21665,34937,Director,Richard Laxton
21666,245950,Director,Thanos Kermitsis
21667,81996,Director,Hal Needham
21668,39243,Director,Michael Dinner
21669,114726,Director,Francis Veber
21670,121676,Director,Ruba Nadda
21671,156708,Director,Jill Soloway
21672,127878,Director,Tom Donahue
21673,199615,Director,János Szász
21674,71700,Director,Carl Bessai
21675,47038,Director,Lew Lehman
21676,136966,Director,George Archainbaud
21678,85656,Director,Noboru Iguchi
21679,32630,Director,Darryl Roberts
21680,139998,Director,Daniel Schechter
21681,81857,Director,Yorgos Lanthimos
21682,73590,Director,Benjamin Whalley
21683,221410,Director,Zoe Mavroudi
21684,75506,Director,Edward Bernds
21685,134394,Director,Andrew Currie
21686,23045,Director,W. Lee Wilder
21687,53949,Director,Arnold Laven
21688,25666,Director,Brian Trenchard-Smith
21689,91018,Director,Doug Wilson
21690,448538,Director,Brett Ingram
21691,179109,Director,Claire Denis
21692,62425,Director,John Moffitt
21693,129670,Director,Alexander Payne
21694,45756,Director,Dick Maas
21695,2093,Director,Dick Maas
21696,209263,Director,Nicole Holofcener
21697,138697,Director,Joseph Gordon-Levitt
21698,168051,Director,Matthew Miele
21699,133931,Director,Wayne Thornley
21700,28484,Director,Raoul Walsh
21701,36130,Director,Nicole Rittenmeyer
21701,36130,Director,Seth Skundrick
21702,26251,Director,Michael Drumm
21703,41889,Director,Jack Hill 
21704,23385,Director,Richard Jobson
21705,15810,Director,Jonathan Ogilvie
21706,128135,Director,Toomas Hussar
21708,157820,Director,Michel Gondry
21709,193613,Director,Nimród Antal
21710,51452,Director,Adam Curtis
21711,27232,Director,Lucio Fulci
21712,157409,Director,Sebastián Silva
21713,217014,Director,Ruben Smit
21713,217014,Director,Mark Verkerk
21714,132887,Director,Alan Berliner
21715,70115,Director,Mark Hartley
21716,78143,Director,Volker Schlöndorff
21717,216374,Director,Mark Edwin Robinson
21718,118948,Director,William Beaudine
21719,249333,Director,Lloyd Bacon
21720,175245,Director,Robert Cuffley
21721,100681,Director,Dibakar Banerjee
21722,25377,Director,Daniel Benmayor
21723,68780,Director,Krzysztof Lukaszewicz
21724,55230,Director,Janice Sutherland
21725,128241,Director,Rowan Athale
21726,256382,Director,Govindan Aravindan
21727,60125,Director,Jim Milio
21728,24331,Director,Christian Duguay
21729,33305,Director,Christian Duguay
21730,72440,Director,Prakash Rao
21731,103168,Director,George Archainbaud
21732,25584,Director,Felix Herngren
21732,25584,Director,Måns Herngren
21732,25584,Director,Hannes Holm
21732,25584,Director,Hans Ingemarsson
21733,172828,Director,Jacob Vaughan
21734,75757,Director,Darryl Roberts
21735,86049,Director,Carol Reed
21736,154413,Director,Abbas Kiarostami
21737,30244,Director,Kabir Khan
21738,158445,Director,Lee Hwan-kyung
21739,165904,Director,Neeraj Pandey
21740,43727,Director,Dan Ireland
21741,139725,Director,Jean-Paul Rouve
21742,146238,Director,Brad Furman
21743,77776,Director,Pascal Thomas
21744,152584,Director,Abdellatif Kechiche
21745,97006,Director,Tyler Perry
21746,138202,Director,Jenny Deller
21747,122089,Director,Olivier Assayas
21748,51947,Director,Michael Anderson
21749,128081,Director,Jason Lapeyre
21750,188761,Director,Lucía Puenzo
21751,222759,Director,Víctor Laplace
21751,222759,Director,Dieguillo Fernández
21752,210940,Director,Jack Shea
21753,192160,Director,Lisa Arnold
21754,167032,Director,Don Mancini
21755,97790,Director,David DeCoteau
21756,21381,Director,Emmanuel Kervyn
21757,196355,Director,Stephen Frears
21758,37087,Director,Joseph M. Newman
21759,102420,Director,Joe Zerull
21760,1803,Director,Robert Vincent O'Neill
21761,49393,Director,Jeff Zimbalist
21761,49393,Director,Matt Mochary
21762,161073,Director,Edouard Deluc
21763,65481,Director,Helma Sanders-Brahms
21764,209262,Director,Peter Landesman
21765,128089,Director,Andrzej Jakimowski
21766,159008,Director,Jacob Kornbluth
21767,423078,Director,Tapio Suominen
21768,55884,Director,Hideyuki Hirayama
21769,167673,Director,Glenn Withrow
21770,126560,Director,Yılmaz Güney
21771,276123,Director,Dhimitër Anagnosti
21772,195450,Director,Walter Hugo Khouri
21773,3149,Director,William Beaudine
21774,190754,Director,Erik Matti
21776,45725,Director,Andrew Lauer
21777,49162,Director,Sandy Tung
21778,34461,Director,William Sterling
21779,109451,Director,Cody Cameron
21779,109451,Director,Kris Pearn
21780,218381,Director,Tony Giglio
21781,81435,Director,Ahmad Abdalla
21782,86004,Director,Reema Kagti
21783,78250,Director,Ray Dennis Steckler
21784,53776,Director,Gérald Hustache-Mathieu
21785,253120,Director,Adam Brooks
21786,10598,Director,Chris Fisher
21787,81626,Director,Alison Bagnall
21788,208968,Director,Marcus Raboy
21789,100461,Director,Nagisa Ōshima
21790,14143,Director,Michael Bafaro
21791,109424,Director,Paul Greengrass
21792,97397,Director,Michael Kloft
21793,4479,Director,Glenn A. Jordan
21794,198287,Director,John Huddles
21795,210708,Director,Satoshi Miki
21797,113364,Director,John Pilger
21797,113364,Director,Sean Crotty
21798,115442,Director,Julian Pölsler
21799,62996,Director,James Goldstone
21800,159015,Director,Marta Cunningham
21801,51985,Director,Paul Sabella
21801,51985,Director,Gary Selvaggio
21802,134472,Director,Greg Swartz
21803,90645,Director,Teppo Airaksinen
21804,49004,Director,Chad Feehan
21805,119893,Director,Vince Marcello
21806,197926,Director,Gordon Douglas
21807,56997,Director,John Lands
21807,56997,Director,Russell Appling
21808,56290,Director,Pietro Francisci
21809,17025,Director,Adam Rifkin
21810,47369,Director,Robert Markowitz
21811,75735,Director,Nick Lyon
21812,55539,Director,Ron Link
21813,128917,Director,Steven Fierberg
21814,106747,Director,Robert Rodriguez
21815,99279,Director,Vaclav Dejcmar
21815,99279,Director,Misha Votruba
21816,85889,Director,Jon S. Baird
21817,293109,Director,Risto Jarva
21818,91745,Director,Carlo Carlei
21819,19623,Director,Goldie Behl
21820,38273,Director,Reginald Le Borg
21821,214100,Director,Dexter Fletcher
21822,10006,Director,James M. Hausler
21823,64078,Director,Harold Young
21824,273160,Director,Piers Haggard
21825,175528,Director,David E. Talbert
21826,169642,Director,Katie Graham
21826,169642,Director,Andrew Matthews
21827,8935,Director,Chung Mong-Hong
21828,115210,Director,Conor McMahon
21829,107846,Director,Mikael Håfström
21830,64076,Director,Reginald Le Borg
21831,172782,Director,Wong Jing
21832,10085,Director,Jason Todd Ipson
21833,139651,Director,Christian Vincent
21834,195423,Director,René Sampaio
21835,120587,Director,Dean Hewison
21836,38093,Director,Sanaa Hamri
21837,81708,Director,Çağan Irmak
21838,55370,Director,Louis Malle
21839,121317,Director,Kjell-Åke Andersson
21840,133805,Director,Kimberly Peirce
21841,86816,Director,Robert Aldrich
21842,162903,Director,Bill Condon
21843,159009,Director,Andrea Nix
21843,159009,Director,Sean Fine
21844,173495,Director,Brian Spitz
21845,29368,Director,Bernard Knowles
21846,74674,Director,Ole Christian Madsen
21847,109091,Director,Ridley Scott
21848,56115,Director,Ed Hansen
21849,82407,Director,Glen Coburn
21850,34023,Director,Joel M. Reed
21851,81622,Director,Mila Turajlic
21852,154795,Director,Francine Rzeznik
21852,154795,Director,Teodoro Maniaci
21853,152795,Director,Ari Folman
21854,43115,Director,Bert I. Gordon
21855,113194,Director,Ashley Miller
21856,166879,Director,John Burgess
21857,194516,Director,Roy Rowland
21858,18167,Director,Anne Goursaud
21859,200390,Director,Lew Landers
21860,191502,Director,Gus Holwerda
21861,158752,Director,Randy Moore
21862,3160,Director,Ishirô Honda
21863,58877,Director,Renzo Martens
21864,39468,Director,Masaaki Tezuka
21865,39264,Director,Jun Fukuda
21866,74008,Director,Chris Peckover
21867,29941,Director,Michael Tuchner
21868,35911,Director,Francis D. Lyon
21869,291907,Director,Teuvo Tulio
21870,36214,Director,Okihiro Yoneda
21871,27207,Director,Dean Tschetter
21872,120771,Director,Vito Trabucco
21873,30478,Director,Norman J. Warren
21874,146015,Director,Richard Ayoade
21875,39466,Director,Kensho Yamashita
21876,180688,Director,Abe Levy
21876,180688,Director,Silver Tree
21877,76203,Director,Steve McQueen
21878,171738,Director,Aaron J. Wiederspahn
21879,91311,Director,Jim Hemphill
21880,209406,Director,Jeremiah S. Chechik
21881,160118,Director,Călin Peter Netzer
21882,231038,Director,Yorgos Tsemberopoulos
21883,157370,Director,John Krokidas
21884,95006,Director,Leonard Schrader
21884,95006,Director,Sheldon Renan
21885,28868,Director,Homi Adajania
21886,61820,Director,Hana Makhmalbaf
21887,79378,Director,Aris Hatzistefanou
21887,79378,Director,Katerina Kitidi
21888,73099,Director,Oskari Sipola
21889,115173,Director,Javier van de Couter
21890,468343,Director,Jack Witikka
21891,81538,Director,Yaron Zilberman
21892,214217,Director,Dome Karukoski
21893,153196,Director,Rosa von Praunheim
